The Filters,1983-01-01,https://www.youtube.com/watch?v=EiB2KQ-Lq50,"Kingston, Ontario",,Let's Spend The Night Together  (Rolling Stones cover) / Knockin' On Heaven's Door  (Bob Dylan cover) / Shake...
The Tragically Hip - (First Set),2009-11-07,https://www.youtube.com/watch?v=sHXAcOzF3wg,"Syracuse, New York",,Love Is a First / Courage.........................................click SHOW MORE to expand vvv / Yer...
The Tragically Hip - (Second Set),2009-11-07,https://www.youtube.com/watch?v=rZRZXzgYmqw,"Syracuse, New York",,Thompson Girl / Coffee Girl / Fiddler's Green / Gift Shop / The Last of the Unplucked...
The Tragically Hip - (Second Set),2009-12-02,https://www.youtube.com/watch?v=wXEVwJCV0D8,Manchester,,"Thompson Girl / The Last Recluse / Scared / Grace, Too / Bobcaygeon / Nautical Disaster..."
The Tragically Hip,2009-12-03,https://www.youtube.com/watch?v=kJ_pIvuRguk,"Glasgow, Scotland",,New Orleans Is Sinking / The Depression Suite / The Drop- Off / It's A Good Life If You Don't Weaken / Fireworks...
The Tragically Hip - (Part 2),2009-12-04,https://www.youtube.com/watch?v=zoiAdTWl0Iw,"Dublin, Ireland",,Coffee Girl / Fiddler's Green / Gift Shop / Ahead by a Century / In View / At the Hundredth Meridian...
The Tragically Hip - (Part 1),2009-12-04,https://www.youtube.com/watch?v=4yOtjy8wpN8,"Dublin, Ireland",,New Orleans Is Sinking / The Depression Suite / Poets Plus / It's a Good Life If You Don't Weaken / Fireworks...
The Tragically Hip - (Part 2),2011-07-07,https://www.youtube.com/watch?v=cvMc1fsEiFM,Winnipeg,,(Early) At Transformation  (w/ Happy Birthday Johnny Fay) / At the Hundredth Meridian  (w/ False Start) / Fiddler's...
The Tragically Hip - (Part 1),2011-07-07,https://www.youtube.com/watch?v=ABJ34-bQVH4,Winnipeg,,"The Lonely End of the Rink / Grace, Too  (w/ (Broken Social Scene) Lover's Spit tag) / Love Is a First / ..."
The Tragically Hip,2012-09-30,https://www.youtube.com/watch?v=c2w5C0ftJeA,"Kensington Market, Toronto",,"At Transformation / Grace, Too / Man Machine Poem / The Modern Spirit / The Lookahead"
The Tragically Hip,2012-11-02,https://www.youtube.com/watch?v=Nkg_-Bclbx4,"Cleveland, Ohio",,At Transformation / Grace Too.......................................click SHOW MORE to expand vvv / Escape Is...
The Tragically Hip - (Part 1),2012-11-28,https://www.youtube.com/watch?v=oZJqu4ddPms,Detroit,,"At Transformation / Grace, Too / Escape Is at Hand for the Travellin' Man / The Kids Don't Get It / Man..."
The Tragically Hip - (Part 2),2012-11-28,https://www.youtube.com/watch?v=i2WJvEW_KcU,Detroit,,The Lookahead / Thugs / Fully Completely / Fire in the Hole / Goodnight Attawapiskat
The Tragically Hip,2012-12-01,https://www.youtube.com/watch?v=OGmpMaflR3g,"Fargo, North Dakota",,At Transformation / New Orleans Is Sinking...................................click SHOW MORE to expand vvv
The Tragically Hip,2013-02-01,https://www.youtube.com/watch?v=exDW1P5kwb0,"Moncton, New Brunswick",,"At Transformation / Grace, Too / My Music at Work / It's A Good Life If You Don't Weaken / Man Machine..."
The Tragically Hip,2013-02-02,https://www.youtube.com/watch?v=MfVQgE9fDEs,"Halifax, Nova Scotia",,At Transformation / New Orleans Is Sinking / Escape Is at Hand for the Travellin' Man / Man Machine Poem  (w/...
The Tragically Hip,2013-02-02,https://www.youtube.com/watch?v=MfVQgE9fDEs,"Halifax, Nova Scotia",,At Transformation / New Orleans Is Sinking / Escape Is at Hand for the Travellin' Man / Man Machine Poem  (w/...
The Tragically Hip,2013-02-14,https://www.youtube.com/watch?v=Ftkxg39bpAI,"Toronto, Ontario",,"Stage Intro Theme/ At Transformation / Grace, Too  (w/ Microphone/ Microphone Stand tag) / New Orleans Is Sinking..."
The Tragically Hip,2013-06-29,https://www.youtube.com/watch?v=dFeCiLZH49g,"Amsterdam, Holland",,"At Transformation / Grace, Too  (w/ Microphone/Microphone Stand tag) / Escape Is At Hand For The Travellin' Man"
The Tragically Hip,2015-09-21,https://www.youtube.com/watch?v=kKwxtqwLWUA,"Minneapolis, Minnesota",,"Grace, Too / At Transformation / Ahead by a Century / New Orleans is Sinking  (w/ Laminar Flow tag)"
The Tragically Hip - Day For Night Demos,,https://www.youtube.com/watch?v=YThe9ruhCVM,,,"Dante / Blonde Solid / Radio Show / Grace, Too / Thugs / Scared / Titanic Terrarium / Nautical Disaster / Daredevil / Emergency"
The Tragically Hip - Soundboard Recordings,,https://www.youtube.com/playlist?list=PLBVEzdJ_KcF2Ve0fcbHQveaz8ZetHNzTZ,,SBD,
"The Tragically Hip - Demos, B-Sides & Other Hip Oddities",,https://www.youtube.com/playlist?list=PLBVEzdJ_KcF31zFBYpnHIvO97_PHEcT54,,,
The Tragically Hip & Sarah McLachlan - Emergency,,https://www.youtube.com/watch?v=oVZ0OquhvRg,,,
The Tragically Hip - Fully Completely Demos,,https://www.youtube.com/watch?v=HhIs5N1TbcI,,,You See Details / Blonde Solid / Radio Show..............................................click SHOW MORE to expand  vvv / Tremolo (Instrumental) / So Hard...
The Tragically Hip - The Wreck of the Edmund Fitzgerald,,https://www.youtube.com/watch?v=-iWc0iLMzh0,,,
The Tragically Hip - We Are The Same: Bonus Tracks,,https://www.youtube.com/watch?v=JUsFoKjxDpI,,,Skeleton Park / Hush
The Tragically Hip - Wait So Long,,https://www.youtube.com/watch?v=zCeZ_-NRWlY,,,
The Tragically Hip - Soundboard Compilation #1,,https://www.youtube.com/watch?v=OFSrZgp3G3o,,SBD,"Grace, Too / Fully Completely / Sharks / Locked in the Trunk of a Car / Chagrin Falls  (w/ Just Their Mortal Husks tag) / Highway Girl / So..."
The Tragically Hip - Dead Flowers,,https://www.youtube.com/watch?v=eZfCVSqfhL0,,,Davis Manning on saxophone
The Tragically Hip - The Right Whale (Full EP),,https://www.youtube.com/playlist?list=PLBVEzdJ_KcF0KNvfypUg256YS59KaTx2B,,,
The Tragically Hip - Cabaret Metro '91 (1st Gen/SBD),,https://www.youtube.com/watch?v=cVzRGjKkaNE,,SBD,Little Bones / She Didn't Know....................................click SHOW MORE to expand vvv / Highway...
The Tragically Hip - Up To Here Demos,,https://www.youtube.com/watch?v=go9WGHBzXJo,,,Another Midnight / Blow At High Dough / Boots Or Hearts / Everytime You Go / Get Back Again / She Didn't Know
The Tragically Hip - Up To Here Demos,,https://www.youtube.com/watch?v=go9WGHBzXJo,,,Another Midnight / Blow At High Dough / Boots Or Hearts / Everytime You Go / Get Back Again / She Didn't Know
The Tragically Hip - Night Is For Getting,,https://www.youtube.com/watch?v=O8qWFcHpuw8,,,IBE Bonus Track/ B-Side
The Tragically Hip - Bumblebee,,https://www.youtube.com/watch?v=wUJYnlTHxEc,,,
The Tragically Hip - Picture In A Face,,https://www.youtube.com/watch?v=sdU9FMTpBNM,,,
The Tragically Hip - It's The End Of The World As We Know It,,https://www.youtube.com/watch?v=bykChfAA5GQ,,,"REM cover, from Atlanta - March 13, 2007"
The Tragically Hip - Problem Bears,,https://www.youtube.com/watch?v=VKNNym3ipg4,,,And tonight I don't believe / Admitting it's half the defeat
The Tragically Hip - The Weight,,https://www.youtube.com/watch?v=SM0tJ4US9ls,,,
The Tragically Hip - (Slow Version),,https://www.youtube.com/watch?v=_ICjSV8FSF8,Daredevil,,
The Tragically Hip - Sudbury Saturday Night,,https://www.youtube.com/watch?v=kLkdlc9UE3k,,,
The Tragically Hip - At Transformation,,https://www.youtube.com/watch?v=Chh1Q38TFwQ,Hockey Night In Canada Debut,,
The Tragically Hip - Substitute,,https://www.youtube.com/watch?v=VVCC-dFXczU,,,
The Tragically Hip - (Isolated Vocals),,https://www.youtube.com/watch?v=QrV86dVFp2s,Ahead By A Century,,
The Tragically Hip - Cooking in Wartime,,https://www.youtube.com/watch?v=4clYlVQUBEk,,,
The Tragically Hip - Surrender,,https://www.youtube.com/watch?v=EGNmhnCOJN4,,,
The Tragically Hip - The Dire Wolf,,https://www.youtube.com/watch?v=1g5WjdzT_Mc,,,In that September off Isle Aux Morts / And made one think of tawny ports / And aspen...
The Tragically Hip - (Isolated Vocals),,https://www.youtube.com/watch?v=QrV86dVFp2s,Ahead By A Century,,
The Tragically Hip - Substitute,,https://www.youtube.com/watch?v=VVCC-dFXczU,,,
The Tragically Hip - In Violet Light: Bonus Tracks,,https://www.youtube.com/watch?v=HJauH9MTKMQ,,,Ultra Mundane / Forest Edge / Problem Bears
The Tragically Hip - Leave,,https://www.youtube.com/watch?v=6PKHRScDCs4,,,
The Tragically Hip - Random Soundboard Goodness,,https://www.youtube.com/watch?v=y9-EmMvGGdI,,SBD,So Hard Done By / Highway Girl / Locked In The Trunk Of A Car  (w/ No More Rubbernecking...
The Tragically Hip - Cooking in Wartime,,https://www.youtube.com/watch?v=4clYlVQUBEk,,,
The Tragically Hip - Black Day In July,,https://www.youtube.com/watch?v=5cPd_EE8AXY,,,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=ZmsmciTRZFI,Like A Rolling Stone,SBD,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=1VXzjkpvGCU,Suspicious Minds,SBD,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=C7zqYwPCVAs,I Want You,SBD,
The Tragically Hip & Company - Cover Others,,https://www.youtube.com/playlist?list=PLBVEzdJ_KcF2HBJNMGFkv0fvcmkC-0538,,,
The Tragically Hip - What's Ummm Mean?,,https://www.youtube.com/watch?v=HOgePq3udIQ,,,
The Tragically Hip - The Shape I'm In,,https://www.youtube.com/watch?v=8bgi4JZKfaQ,,,
The Tragically Hip & Andrew Cash - (SBD),,https://www.youtube.com/watch?v=LQpQEyIIkp4,Hey Maria,SBD,Gordie singin' some Andrew Cash from 1993
The Tragically Hip & Andrew Cash - (SBD),,https://www.youtube.com/watch?v=LQpQEyIIkp4,Hey Maria,SBD,Gordie singin' some Andrew Cash from 1993
The Tragically Hip - The Bear,,https://www.youtube.com/watch?v=tgEZ8awN_pA,,,
The Tragically Hip - Edible Paper,,https://www.youtube.com/watch?v=13iWUzCFKrQ,,,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=_p8XxxdtdK0,Big Yellow Taxi,SBD,
The Tragically Hip - World Container Demos,,https://www.youtube.com/watch?v=mSva5PBOzqQ,,,World Container / Pretend / In View
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=mk4DBx41HEU,Six Days On The Road,SBD,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=7I-VRfixwn8,Hang On To Yourself,SBD,
The Tragically Hip - Air Plane,,https://www.youtube.com/watch?v=2qeZJEwSwPA,,,
The Tragically Hip - Jumpin' Jack Flash (SBD),,https://www.youtube.com/watch?v=Y-gCfrcfuWQ,,SBD,
The Tragically Hip - Mind Frame,,https://www.youtube.com/watch?v=NUPpukBcgfk,,,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=13gw0qg041I,Black Day In July,SBD,
The Tragically Hip - Leaving The Island,,https://www.youtube.com/watch?v=Sfp-GrGvRjU,,,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=0KiBmivWHQw,Cold Metal,SBD,
The Tragically Hip & Mae Moore - Bohemia,,https://www.youtube.com/watch?v=UREUAgG68TI,,,
The Tragically Hip - (Isolated Vocals),,https://www.youtube.com/watch?v=fPRkFYGZ3Uw,Flamenco,,
The Tragically Hip - Train In Vain,,https://www.youtube.com/watch?v=Lc1mq4qpbI4,,,
The Tragically Hip - Land Scape Clouds,,https://www.youtube.com/watch?v=q9pdRgpEwcY,,,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=pIkC2ODa7-g,Diamond Dogs,SBD,
The Tragically Hip - No Threat (Isolated Vocals),,https://www.youtube.com/watch?v=zgC13fFEsN0,,,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=ksLy6CC7Ip0,Summer Side Of Life,SBD,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=ksLy6CC7Ip0,Summer Side Of Life,SBD,
The Tragically Hip - Burn On,,https://www.youtube.com/watch?v=JBW_D5i2kyw,,,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=kyXbDotNbho,Going Going Gone,SBD,
The Tragically Hip - (Isolated Vocal),,https://www.youtube.com/watch?v=9i1jp-FX9ts,Machine,,
The Tragically Hip - Tush,,https://www.youtube.com/watch?v=U_i7qbd4s5g,,,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=vZOWRXaUayU,Powderfinger,SBD,
The Tragically Hip & Friends - Assorted Video,,https://www.youtube.com/playlist?list=PLBVEzdJ_KcF1NHD2C994arowKFR7VK45E,,,
The Tragically Hip - Sub Way,,https://www.youtube.com/watch?v=hP_cDBEQWQQ,,,
The Tragically Hip - On The Verge (Isolated Vocal),,https://www.youtube.com/watch?v=LDBkaXM8QlQ,,,RIP Gord
The Tragically Hip - Sherpa (Isolated Vocal),,https://www.youtube.com/watch?v=52KlMkkUZZ0,,,
The Tragically Hip - It's A Good Life If You Don't Weaken (Isolated Vocals),,https://www.youtube.com/watch?v=cB_KlM0Ey2Q,,,
The Tragically Hip - Mr. Soul,,https://www.youtube.com/watch?v=HmMCOIEFD2E,,,
The Tragically Hip - It Makes No Difference,,https://www.youtube.com/watch?v=Z5kAU2UAW8Q,,,
The Tragically Hip - Papa's Got A Brand New Bag,,https://www.youtube.com/watch?v=p9qUkz0Yqb0,,,
The Tragically Hip - I'm A Werewolf Baby (Isolated Vocal),,https://www.youtube.com/watch?v=2PnjFYBAnD4,,,
The Tragically Hip - Leave SBD,,https://www.youtube.com/watch?v=dAnjA848rJU,,SBD,
The Tragically Hip - The Dire Wolf,,https://www.youtube.com/watch?v=1g5WjdzT_Mc,,,In that September off Isle Aux Morts / And made one think of tawny ports / And aspen...
The Tragically Hip - Interesting Mostly Studio Stuff,,https://www.youtube.com/watch?v=UdZzoBUydZY,,,Oh Honey / We Are The Next Us / Antares  (Cuts quickly) / Streets Where You Live / Take Me In Your Hands
The Tragically Hip - Child Of The Moon,,https://www.youtube.com/watch?v=qIJk5W6wY8w,,,
The Tragically Hip - (Isolated Vocals),,https://www.youtube.com/watch?v=aV32dLzdVmQ,World Container Demo,,
The Tragically Hip - (SBD),,https://www.youtube.com/watch?v=sfB6b3a_M-A,Taxman,SBD,
The Tragically Hip - The Vegas Strip,,https://www.youtube.com/watch?v=03ffrjoSbEc,,,Than Cleopatra's lips / Suckin' on a swizzle stick / Black gods building millions / Of clothing pavilions / On those pleasure trips / In the darkest...
The Tragically Hip - Highway Girl Demo,,https://www.youtube.com/watch?v=DUU4j2EX8SY,,,Includes an early/alternate verse
The Tragically Hip - Don't Worry Baby (SBD),,https://www.youtube.com/watch?v=rakG3EoNuvQ,,SBD,
The Tragically Hip - Lust For Life,,https://www.youtube.com/watch?v=91tDC8BR6YI,,,
The Tragically Hip - Bedrock Twitch Twitch,,https://www.youtube.com/watch?v=Pcnq_oKuHKk,,,
The Tragically Hip - (Isolated Vocals),,https://www.youtube.com/watch?v=OZELHNghd7E,"Grace, Too",,
"The Tragically Hip - Not Soundboard, But Still Very Listenable",,https://www.youtube.com/playlist?list=PLBVEzdJ_KcF1eUvUaxZ6IZjZQeRINJOuo,,SBD,
The Tragically Hip - Fully Completely (Isolated Vocal),,https://www.youtube.com/watch?v=B2ZeNKrS5jE,,,
The Tragically Hip - Fully Completely (Isolated Vocal),,https://www.youtube.com/watch?v=B2ZeNKrS5jE,,,
The Tragically Hip - (Isolated Vocals),,https://www.youtube.com/watch?v=vwfkUZVrrQE,Get Back Again,,
The Tragically Hip - Piano Spider,,https://www.youtube.com/watch?v=Wx3XU8hfarc,,,
Paul and Gord - The Lookahead,,https://www.youtube.com/watch?v=nlUmAgp-SOw,,,
The Tragically Hip - More Random Soundboardy Goodness,,https://www.youtube.com/watch?v=GAQYX9kQc6k,,SBD,"Grace, Too  (w/ Kate Fenner and Chris Brown) / Vaccination Scar......................................."
The Tragically Hip & Sarah Harmer - Silver Road,,https://www.youtube.com/watch?v=6aSfuJPtBzo,,,
Gord Downie - (SBD),,https://www.youtube.com/watch?v=XgMC6ES_WzI,Hallelujah,SBD,"Leonard Cohen cover, from the film St. Ralph"
Locked in the Trunk of a Car - Live Between Us Outtake,,https://www.youtube.com/watch?v=MZPjs4N6I7s,,,
The Tragically Hip - Road Apples Demos,,https://www.youtube.com/watch?v=4uTJ5H-6Cy0,,,Anchor On A Thread / If You Lived Here / Montreal / Not So Necessary / Scathed / Times Are Passing Us by / Work That Hard
Gord Downie - The Hideout,,https://www.youtube.com/watch?v=sGeVqJk7BvQ,,,
The Tragically Hip - Mainly Epic in Nature (Soundboard Compilation),,https://www.youtube.com/watch?v=_3WLTNLqPjs,,SBD,"The Depression Suite / Grace, Too / Sherpa / Titanic Terrarium / The Luxury / Lake Fever / Gift Shop / The Dark Canuck / At..."
The Tragically Hip - speakersong,,https://www.youtube.com/watch?v=v09xdnfDR5E,,,
Gord Downie - Figment,,https://www.youtube.com/watch?v=hDb8Z7TbALc,,,
Gord Downie - (SBD),,https://www.youtube.com/watch?v=t7S1UVzCvjU,How Do You Think It Feels,SBD,
Gord Downie & Julie Doiron - Too Much,,https://www.youtube.com/watch?v=Ta7GKKdDKxk,,,
Gord Downie & Julie Doiron - The Hideout,,https://www.youtube.com/watch?v=lhayBLhQ0yU,,,
Gord Downie & The Country of Miracles - (For The Road),,https://www.youtube.com/watch?v=aKaW3e8_B6A,Roll Another Number,,
Gord Downie & The Sadies - Figment,,https://www.youtube.com/watch?v=73weofJil2g,,,The Sadies playin' a Gord tune
The Tragically Hip - (Isolated Vocal),,https://www.youtube.com/watch?v=Z4JPrFvx68Y,Blow At High Dough,,
Gord Downie & The Country of Miracles - Going Going Gone,,https://www.youtube.com/watch?v=lWdi8tqVjXI,,,
Gord Downie & City and Colour - Sleeping Sickness,,https://www.youtube.com/watch?v=A838h1EEycA,,,
Gord Downie & The Sadies - Flash,,https://www.youtube.com/watch?v=sdvFTqjNsqE,,,
The Tragically Hip - The Meridian Is Sinking (Soundboard Compilation - Part 1),,https://www.youtube.com/watch?v=F0CVo8Zgu8M,,SBD,"New Orleans Is Sinking (Ken Greer Demo) / At The Hundredth Meridian (w/ (Cher) Gypsies, Tramps, and Thieves - (Early) Butts Wigglin tags) / New Orleans Is Sinking  (w/..."
Gord Downie & The Country of Miracles - (Version 2),,https://www.youtube.com/watch?v=RgI85NgRRiY,Going Going Gone,,
Gord Downie & The Rheostatics - To Cry About,,https://www.youtube.com/watch?v=bBBV_9zTC7c,,,Mary Margaret O'Hara cover
Gord Downie & Murray McLauchlan - Northern Wind,,https://www.youtube.com/watch?v=gXA3Inh3geo,,,
Gord Downie and the Country of Miracles - (Studio/SBD),,https://www.youtube.com/watch?v=5EKIeVonFM8,If I Had A Hammer,SBD,
Gord Downie & The Sadies - I Have Always Been Here Before,,https://www.youtube.com/watch?v=-a5HyJvDUGY,,,Roky Erickson cover
Gord Downie & The Country of Miracles - Ventilator Blues,,https://www.youtube.com/watch?v=2jL8TQi3bSM,,,
Very Short Gordie Compilation,,https://www.youtube.com/watch?v=hYGC9fts-DA,,,
Gord Downie & The Sadies - I Will Rock And Roll With You,,https://www.youtube.com/watch?v=N4K-50stXXk,,,Johnny Cash cover
Gord Downie & Buck 65 - Whispers of the Waves,,https://www.youtube.com/watch?v=9y0-nMByuZY,,,
Gord Downie & The Country of Miracles - (Version 2),,https://www.youtube.com/watch?v=nc5_B8MJsBY,Ventilator Blues,,
The Sadies & Gord Downie - (SBD),,https://www.youtube.com/watch?v=n6wrjpdFONU,Goodbye Johnny,SBD,"The Gun Club cover, live from Boston 2014"
The Tragically Hip - Soundboard Compilation #10,,https://www.youtube.com/watch?v=NqBlF57XAIQ,,SBD,"Grace, Too / Fully Completely / Vegas Strip / Tiger the Lion / Silver Jet / Wild Mountain Honey / Songwriters' Cabal / Locked in the..."
The Tragically Hip - Soundboard Compilation #6,,https://www.youtube.com/watch?v=977Q7_JYdBc,,SBD,"Grace, Too  (w/ Tiananmen Square tag) / Tiger the Lion  (w/ (Bruce Springsteen) Blinded by the Light tag) / So Hard Done By / Vapour Trails / Greasy..."
The Tragically Hip - Soundboard Compilation #7,,https://www.youtube.com/watch?v=2BYZ7hvWXQc,,SBD,"Grace, Too  (w/ Jim Bryson on Organ) / Fully Completely / The Last of the Unplucked Gems  (w/ Land tag) / Born In The Water (Alternate Take) / Flamenco..."
The Tragically Hip - Soundboard Compilation #4,,https://www.youtube.com/watch?v=DeCv1lQYbao,,SBD,"Grace, Too  (w/ Window Washer/ Working Man tag) / (Early) Escape is at Hand for the Travellin' Man (w/ Empty tag) / All Canadian Surf Club  (w/ (Early) At The Hundredth..."
The Tragically Hip - Soundboard Compilation #5,,https://www.youtube.com/watch?v=StGwnMXwTUA,,SBD,"Grace, Too  (w/ Soldier of Love - Peacekeeper tags) / Tiger the Lion / Fully Completely / Springtime in Vienna / My Music at Work (Acoustic)"
The Tragically Hip - Soundboard Compilation #9,,https://www.youtube.com/watch?v=HxvB-lNFmWA,,SBD,New Orleans Is Sinking  (w/ Westwind/ Cookie Factory - (Early) Ahead by a Century & Springtime in Vienna tags) / At The Hundredth Meridian  (w/ Purple Paint - (Early) Poets -...
The Tragically Hip - Soundboard Compilation #3,,https://www.youtube.com/watch?v=vmjdc6bXsmw,,SBD,"Grace, Too  (w/ (Early) Flamenco tag) / Train Overnight / Twist My Arm  (w/ San Francisco Song tag) / Something On  (w/ As I Wind Down The Pines tag) / ..."
The Tragically Hip - Greer Demo Complete,,https://www.youtube.com/watch?v=ILku9pIhhlg,,,She Didn't Know / When The Weight Comes Down / New Orleans Is Sinking / ...